date_rptd,count,y_hat,crimen,zona
2023-01-30,30.0,31.0,100,1
2023-01-31,31.0,32.0,100,1
2023-02-01,20.0,21.0,100,1
2023-02-02,26.0,26.0,100,1
2023-02-03,13.0,14.0,100,1
2023-02-04,22.0,22.0,100,1
2023-02-05,26.0,27.0,100,1
2023-02-06,29.0,30.0,100,1
2023-02-07,20.0,20.0,100,1
2023-02-08,23.0,24.0,100,1
2023-02-09,27.0,28.0,100,1
2023-02-10,23.0,24.0,100,1
2023-02-11,13.0,14.0,100,1
2023-02-12,28.0,30.0,100,1
2023-02-13,26.0,27.0,100,1
2023-02-14,37.0,39.0,100,1
2023-02-15,20.0,21.0,100,1
2023-02-16,22.0,22.0,100,1
2023-02-17,17.0,18.0,100,1
2023-02-18,19.0,20.0,100,1
2023-02-19,5.0,7.0,100,1
2023-02-20,35.0,36.0,100,1
2023-02-21,24.0,25.0,100,1
2023-02-22,28.0,29.0,100,1
2023-02-23,24.0,24.0,100,1
2023-02-24,12.0,13.0,100,1
2023-02-25,8.0,10.0,100,1
2023-02-26,24.0,25.0,100,1
2023-02-27,14.0,15.0,100,1
2020-02-09,14.0,14.0,101,1
2020-02-10,13.0,13.0,101,1
2020-02-11,15.0,15.0,101,1
2020-02-12,11.0,11.0,101,1
2020-02-13,17.0,17.0,101,1
2020-02-14,13.0,13.0,101,1
2020-02-15,10.0,10.0,101,1
2020-02-16,8.0,8.0,101,1
2020-02-17,13.0,13.0,101,1
2020-02-18,16.0,16.0,101,1
2020-02-19,18.0,18.0,101,1
2020-02-20,16.0,16.0,101,1
2020-02-21,8.0,8.0,101,1
2020-02-22,13.0,13.0,101,1
2020-02-23,21.0,21.0,101,1
2020-02-24,30.0,30.0,101,1
2020-02-25,16.0,16.0,101,1
2020-02-26,22.0,22.0,101,1
2020-02-27,17.0,17.0,101,1
2020-02-28,19.0,19.0,101,1
2020-02-29,17.0,17.0,101,1
2020-03-01,16.0,16.0,101,1
2020-03-02,27.0,27.0,101,1
2020-03-03,15.0,15.0,101,1
2020-03-04,13.0,13.0,101,1
2020-03-05,15.0,15.0,101,1
2020-03-06,15.0,15.0,101,1
2020-03-07,17.0,17.0,101,1
2020-03-08,14.0,14.0,101,1
2020-03-09,20.0,20.0,101,1
2020-03-10,18.0,18.0,101,1
2020-03-11,16.0,16.0,101,1
2020-03-12,11.0,11.0,101,1
2020-03-13,12.0,12.0,101,1
2020-03-14,18.0,18.0,101,1
2020-03-15,7.0,7.0,101,1
2020-03-16,18.0,18.0,101,1
2020-03-17,15.0,15.0,101,1
2020-03-18,8.0,8.0,101,1
2020-03-19,13.0,14.0,101,1
2020-03-20,7.0,8.0,101,1
2020-03-21,17.0,18.0,101,1
2020-03-22,12.0,12.0,101,1
2020-03-23,19.0,19.0,101,1
2020-03-24,18.0,18.0,101,1
2020-03-25,9.0,9.0,101,1
2020-03-26,28.0,28.0,101,1
2020-03-27,15.0,15.0,101,1
2020-03-28,11.0,11.0,101,1
2020-03-29,5.0,6.0,101,1
2020-03-30,16.0,16.0,101,1
2020-03-31,13.0,14.0,101,1
2020-04-01,17.0,17.0,101,1
2020-04-02,16.0,16.0,101,1
2020-04-03,12.0,12.0,101,1
2020-04-04,10.0,10.0,101,1
2020-04-05,7.0,8.0,101,1
2020-04-06,14.0,14.0,101,1
2020-04-07,11.0,11.0,101,1
2020-04-08,15.0,15.0,101,1
2020-04-09,9.0,9.0,101,1
2020-04-10,10.0,10.0,101,1
2020-04-11,6.0,6.0,101,1
2020-04-12,11.0,12.0,101,1
2020-04-13,17.0,18.0,101,1
2020-04-14,9.0,9.0,101,1
2020-04-15,18.0,19.0,101,1
2020-04-16,22.0,22.0,101,1
2020-04-17,14.0,14.0,101,1
2020-04-18,25.0,25.0,101,1
2020-04-19,17.0,17.0,101,1
2020-04-20,9.0,9.0,101,1
2020-04-21,17.0,17.0,101,1
2020-04-22,24.0,24.0,101,1
2020-04-23,22.0,22.0,101,1
2020-04-24,15.0,15.0,101,1
2020-04-25,19.0,19.0,101,1
2020-04-26,16.0,16.0,101,1
2020-04-27,16.0,16.0,101,1
2020-04-28,15.0,15.0,101,1
2020-04-29,8.0,8.0,101,1
2020-04-30,20.0,21.0,101,1
2020-05-01,12.0,12.0,101,1
2020-05-02,21.0,21.0,101,1
2020-05-03,16.0,16.0,101,1
2020-05-04,15.0,15.0,101,1
2020-05-05,18.0,18.0,101,1
2020-05-06,17.0,17.0,101,1
2020-05-07,18.0,18.0,101,1
2020-05-08,12.0,12.0,101,1
2020-05-09,15.0,15.0,101,1
2020-05-10,16.0,16.0,101,1
2020-05-11,10.0,10.0,101,1
2020-05-12,15.0,15.0,101,1
2020-05-13,13.0,13.0,101,1
2020-05-14,13.0,13.0,101,1
2020-05-15,11.0,11.0,101,1
2020-05-16,19.0,20.0,101,1
2020-05-17,18.0,18.0,101,1
2020-05-18,19.0,19.0,101,1
2020-05-19,20.0,20.0,101,1
2020-05-20,21.0,21.0,101,1
2020-05-21,16.0,16.0,101,1
2020-05-22,13.0,13.0,101,1
2020-05-23,7.0,7.0,101,1
2020-05-24,18.0,19.0,101,1
2020-05-25,10.0,10.0,101,1
2020-05-26,16.0,17.0,101,1
2020-05-27,26.0,27.0,101,1
2020-05-28,17.0,17.0,101,1
2020-05-29,10.0,10.0,101,1
2020-05-30,9.0,9.0,101,1
2020-05-31,13.0,13.0,101,1
2020-06-01,14.0,14.0,101,1
2020-06-02,21.0,21.0,101,1
2020-06-03,18.0,18.0,101,1
2020-06-04,19.0,19.0,101,1
2020-06-05,10.0,10.0,101,1
2020-06-06,11.0,11.0,101,1
2020-06-07,24.0,25.0,101,1
2020-06-08,19.0,19.0,101,1
2020-06-09,23.0,23.0,101,1
2020-06-10,22.0,22.0,101,1
2020-06-11,19.0,19.0,101,1
2020-06-12,26.0,26.0,101,1
2020-06-13,11.0,11.0,101,1
2020-06-14,12.0,12.0,101,1
2020-06-15,23.0,23.0,101,1
2020-06-16,18.0,18.0,101,1
2020-06-17,18.0,18.0,101,1
2020-06-18,10.0,10.0,101,1
2020-06-19,10.0,11.0,101,1
2020-06-20,18.0,19.0,101,1
2020-06-21,18.0,18.0,101,1
2020-06-22,11.0,11.0,101,1
2020-06-23,21.0,21.0,101,1
2020-06-24,17.0,17.0,101,1
2020-06-25,25.0,25.0,101,1
2020-06-26,14.0,14.0,101,1
2020-06-27,18.0,18.0,101,1
2020-06-28,12.0,12.0,101,1
2020-06-29,13.0,13.0,101,1
2020-06-30,21.0,21.0,101,1
2020-07-01,15.0,15.0,101,1
2020-07-02,25.0,25.0,101,1
2020-07-03,15.0,15.0,101,1
2020-07-04,11.0,11.0,101,1
2020-07-05,13.0,13.0,101,1
2020-07-06,15.0,15.0,101,1
2020-07-07,20.0,20.0,101,1
2020-07-08,10.0,10.0,101,1
2020-07-09,16.0,16.0,101,1
2020-07-10,21.0,21.0,101,1
2020-07-11,14.0,14.0,101,1
2020-07-12,15.0,15.0,101,1
2020-07-13,23.0,23.0,101,1
2020-07-14,15.0,15.0,101,1
2020-07-15,17.0,17.0,101,1
2020-07-16,12.0,12.0,101,1
2020-07-17,10.0,10.0,101,1
2020-07-18,5.0,5.0,101,1
2020-07-19,17.0,18.0,101,1
2020-07-20,19.0,20.0,101,1
2020-07-21,10.0,10.0,101,1
2020-07-22,14.0,14.0,101,1
2020-07-23,20.0,20.0,101,1
2020-07-24,11.0,11.0,101,1
2020-07-25,8.0,8.0,101,1
2020-07-26,18.0,18.0,101,1
2020-07-27,10.0,10.0,101,1
2020-07-28,15.0,15.0,101,1
2020-07-29,22.0,22.0,101,1
2020-07-30,9.0,9.0,101,1
2020-07-31,15.0,15.0,101,1
2020-08-01,10.0,10.0,101,1
2020-08-02,14.0,14.0,101,1
2020-08-03,9.0,9.0,101,1
2020-08-04,15.0,15.0,101,1
2020-08-05,17.0,17.0,101,1
2020-08-06,16.0,16.0,101,1
2020-08-07,13.0,13.0,101,1
2020-08-08,21.0,21.0,101,1
2020-08-09,16.0,16.0,101,1
2020-08-10,18.0,18.0,101,1
2020-08-11,13.0,13.0,101,1
2020-08-12,15.0,15.0,101,1
2020-08-13,11.0,11.0,101,1
2020-08-14,11.0,11.0,101,1
2020-08-15,13.0,13.0,101,1
2020-08-16,20.0,21.0,101,1
2020-08-17,25.0,25.0,101,1
2020-08-18,12.0,12.0,101,1
2020-08-19,15.0,15.0,101,1
2020-08-20,11.0,11.0,101,1
2020-08-21,14.0,14.0,101,1
2020-08-22,17.0,17.0,101,1
2020-08-23,17.0,17.0,101,1
2020-08-24,15.0,15.0,101,1
2020-08-25,12.0,12.0,101,1
2020-08-26,14.0,14.0,101,1
2020-08-27,13.0,13.0,101,1
2020-08-28,14.0,14.0,101,1
2020-08-29,16.0,16.0,101,1
2020-08-30,18.0,18.0,101,1
2020-08-31,15.0,15.0,101,1
2020-09-01,14.0,14.0,101,1
2020-09-02,15.0,15.0,101,1
2020-09-03,13.0,13.0,101,1
2020-09-04,14.0,14.0,101,1
2020-09-05,10.0,10.0,101,1
2020-09-06,14.0,14.0,101,1
2020-09-07,18.0,18.0,101,1
2020-09-08,19.0,19.0,101,1
2020-09-09,13.0,13.0,101,1
2020-09-10,11.0,11.0,101,1
2020-09-11,12.0,12.0,101,1
2020-09-12,17.0,17.0,101,1
2020-09-13,13.0,13.0,101,1
2020-09-14,18.0,18.0,101,1
2020-09-15,15.0,15.0,101,1
2020-09-16,12.0,12.0,101,1
2020-09-17,16.0,16.0,101,1
2020-09-18,11.0,11.0,101,1
2020-09-19,13.0,13.0,101,1
2020-09-20,12.0,12.0,101,1
2020-09-21,22.0,23.0,101,1
2020-09-22,16.0,16.0,101,1
2020-09-23,9.0,9.0,101,1
2020-09-24,8.0,8.0,101,1
2020-09-25,10.0,10.0,101,1
2020-09-26,16.0,16.0,101,1
2020-09-27,16.0,16.0,101,1
2020-09-28,18.0,18.0,101,1
2020-09-29,15.0,15.0,101,1
2020-09-30,14.0,14.0,101,1
2020-10-01,14.0,14.0,101,1
2020-10-02,18.0,18.0,101,1
2020-10-03,18.0,18.0,101,1
2020-10-04,16.0,16.0,101,1
2020-10-05,19.0,19.0,101,1
2020-10-06,22.0,22.0,101,1
2020-10-07,17.0,17.0,101,1
2020-10-08,10.0,10.0,101,1
2020-10-09,23.0,24.0,101,1
2020-10-10,11.0,11.0,101,1
2020-10-11,11.0,11.0,101,1
2020-10-12,13.0,13.0,101,1
2020-10-13,16.0,16.0,101,1
2020-10-14,10.0,10.0,101,1
2020-10-15,14.0,14.0,101,1
2020-10-16,24.0,25.0,101,1
2020-10-17,15.0,15.0,101,1
2020-10-18,17.0,17.0,101,1
2020-10-19,16.0,16.0,101,1
2020-10-20,16.0,16.0,101,1
2020-10-21,15.0,15.0,101,1
2020-10-22,18.0,18.0,101,1
2020-10-23,16.0,16.0,101,1
2020-10-24,7.0,7.0,101,1
2020-10-25,10.0,10.0,101,1
2020-10-26,15.0,16.0,101,1
2020-10-27,15.0,16.0,101,1
2020-10-28,12.0,12.0,101,1
2020-10-29,5.0,6.0,101,1
2020-10-30,11.0,12.0,101,1
2020-10-31,12.0,12.0,101,1
2020-11-01,23.0,23.0,101,1
2020-11-02,19.0,19.0,101,1
2020-11-03,19.0,19.0,101,1
2020-11-04,19.0,19.0,101,1
2020-11-05,12.0,12.0,101,1
2020-11-06,17.0,17.0,101,1
2020-11-07,8.0,8.0,101,1
2020-11-08,14.0,14.0,101,1
2020-11-09,10.0,10.0,101,1
2020-11-10,12.0,13.0,101,1
2020-11-11,16.0,17.0,101,1
2020-11-12,11.0,11.0,101,1
2020-11-13,12.0,12.0,101,1
2020-11-14,8.0,9.0,101,1
2020-11-15,12.0,12.0,101,1
2020-11-16,12.0,12.0,101,1
2020-11-17,11.0,11.0,101,1
2020-11-18,13.0,13.0,101,1
2020-11-19,7.0,7.0,101,1
2020-11-20,17.0,17.0,101,1
2020-11-21,9.0,9.0,101,1
2020-11-22,18.0,18.0,101,1
2020-11-23,8.0,8.0,101,1
2020-11-24,12.0,12.0,101,1
2020-11-25,11.0,11.0,101,1
2020-11-26,6.0,6.0,101,1
2020-11-27,10.0,10.0,101,1
2020-11-28,17.0,18.0,101,1
2020-11-29,9.0,9.0,101,1
2020-11-30,22.0,23.0,101,1
2020-12-01,16.0,16.0,101,1
2020-12-02,11.0,11.0,101,1
2020-12-03,15.0,15.0,101,1
2020-12-04,12.0,12.0,101,1
2020-12-05,15.0,15.0,101,1
2020-12-06,12.0,12.0,101,1
2020-12-07,21.0,21.0,101,1
2020-12-08,10.0,10.0,101,1
2020-12-09,9.0,9.0,101,1
2020-12-10,15.0,16.0,101,1
2020-12-11,11.0,11.0,101,1
2020-12-12,11.0,11.0,101,1
2020-12-13,9.0,9.0,101,1
2020-12-14,11.0,11.0,101,1
2020-12-15,11.0,11.0,101,1
2020-12-16,12.0,12.0,101,1
2020-12-17,18.0,18.0,101,1
2020-12-18,12.0,12.0,101,1
2020-12-19,9.0,9.0,101,1
2020-12-20,16.0,16.0,101,1
2020-12-21,10.0,10.0,101,1
2020-12-22,19.0,19.0,101,1
2020-12-23,14.0,14.0,101,1
2020-12-24,8.0,8.0,101,1
2020-12-25,14.0,14.0,101,1
2020-12-26,13.0,13.0,101,1
2020-12-27,9.0,9.0,101,1
2020-12-28,13.0,13.0,101,1
2020-12-29,10.0,10.0,101,1
2020-12-30,17.0,18.0,101,1
2020-12-31,8.0,8.0,101,1
2021-01-01,17.0,17.0,101,1
2021-01-02,15.0,15.0,101,1
2021-01-03,11.0,11.0,101,1
2021-01-04,12.0,12.0,101,1
2021-01-05,17.0,17.0,101,1
2021-01-06,13.0,13.0,101,1
2021-01-07,7.0,7.0,101,1
2021-01-08,9.0,9.0,101,1
2021-01-09,6.0,7.0,101,1
2021-01-10,9.0,9.0,101,1
2021-01-11,19.0,20.0,101,1
2021-01-12,16.0,16.0,101,1
2021-01-13,9.0,9.0,101,1
2021-01-14,18.0,18.0,101,1
2021-01-15,11.0,11.0,101,1
2021-01-16,11.0,11.0,101,1
2021-01-17,21.0,21.0,101,1
2021-01-18,18.0,18.0,101,1
2021-01-19,10.0,10.0,101,1
2021-01-20,17.0,17.0,101,1
2021-01-21,14.0,14.0,101,1
2021-01-22,18.0,18.0,101,1
2021-01-23,19.0,19.0,101,1
2021-01-24,17.0,17.0,101,1
2021-01-25,13.0,13.0,101,1
2021-01-26,14.0,14.0,101,1
2021-01-27,20.0,20.0,101,1
2021-01-28,12.0,12.0,101,1
2021-01-29,16.0,16.0,101,1
2021-01-30,14.0,14.0,101,1
2021-01-31,11.0,11.0,101,1
2021-02-01,15.0,15.0,101,1
2021-02-02,22.0,22.0,101,1
2021-02-03,19.0,19.0,101,1
2021-02-04,12.0,12.0,101,1
2021-02-05,9.0,9.0,101,1
2021-02-06,7.0,7.0,101,1
2021-02-07,8.0,8.0,101,1
2021-02-08,15.0,15.0,101,1
2021-02-09,15.0,15.0,101,1
2021-02-10,16.0,16.0,101,1
2021-02-11,10.0,10.0,101,1
2021-02-12,14.0,14.0,101,1
2021-02-13,11.0,11.0,101,1
2021-02-14,22.0,22.0,101,1
2021-02-15,11.0,11.0,101,1
2021-02-16,19.0,19.0,101,1
2021-02-17,10.0,10.0,101,1
2021-02-18,17.0,17.0,101,1
2021-02-19,15.0,15.0,101,1
2021-02-20,10.0,10.0,101,1
2021-02-21,19.0,20.0,101,1
2021-02-22,19.0,19.0,101,1
2021-02-23,21.0,21.0,101,1
2021-02-24,14.0,14.0,101,1
2021-02-25,13.0,13.0,101,1
2021-02-26,14.0,14.0,101,1
2021-02-27,11.0,11.0,101,1
2021-02-28,14.0,14.0,101,1
2021-03-01,14.0,14.0,101,1
2021-03-02,16.0,16.0,101,1
2021-03-03,15.0,15.0,101,1
2021-03-04,6.0,7.0,101,1
2021-03-05,17.0,18.0,101,1
2021-03-06,11.0,11.0,101,1
2021-03-07,11.0,11.0,101,1
2021-03-08,15.0,15.0,101,1
2021-03-09,12.0,12.0,101,1
2021-03-10,7.0,7.0,101,1
2021-03-11,14.0,14.0,101,1
2021-03-12,11.0,11.0,101,1
2021-03-13,11.0,11.0,101,1
2021-03-14,11.0,11.0,101,1
2021-03-15,16.0,17.0,101,1
2021-03-16,13.0,13.0,101,1
2021-03-17,12.0,12.0,101,1
2021-03-18,13.0,13.0,101,1
2021-03-19,18.0,18.0,101,1
2021-03-20,16.0,16.0,101,1
2021-03-21,15.0,15.0,101,1
2021-03-22,15.0,15.0,101,1
2021-03-23,8.0,8.0,101,1
2021-03-24,24.0,25.0,101,1
2021-03-25,13.0,13.0,101,1
2021-03-26,9.0,9.0,101,1
2021-03-27,14.0,14.0,101,1
2021-03-28,9.0,9.0,101,1
2021-03-29,19.0,20.0,101,1
2021-03-30,10.0,10.0,101,1
2021-03-31,10.0,10.0,101,1
2021-04-01,22.0,23.0,101,1
2021-04-02,12.0,12.0,101,1
2021-04-03,10.0,10.0,101,1
2021-04-04,12.0,12.0,101,1
2021-04-05,15.0,15.0,101,1
2021-04-06,25.0,26.0,101,1
2021-04-07,8.0,8.0,101,1
2021-04-08,13.0,13.0,101,1
2021-04-09,11.0,11.0,101,1
2021-04-10,15.0,15.0,101,1
2021-04-11,18.0,18.0,101,1
2021-04-12,18.0,18.0,101,1
2021-04-13,20.0,20.0,101,1
2021-04-14,17.0,17.0,101,1
2021-04-15,3.0,4.0,101,1
2021-04-16,13.0,13.0,101,1
2021-04-17,11.0,11.0,101,1
2021-04-18,13.0,14.0,101,1
2021-04-19,20.0,20.0,101,1
2021-04-20,15.0,15.0,101,1
2021-04-21,14.0,14.0,101,1
2021-04-22,22.0,23.0,101,1
2021-04-23,19.0,19.0,101,1
2021-04-24,11.0,11.0,101,1
2021-04-25,13.0,13.0,101,1
2021-04-26,13.0,13.0,101,1
2021-04-27,20.0,20.0,101,1
2021-04-28,12.0,12.0,101,1
2021-04-29,16.0,16.0,101,1
2021-04-30,11.0,11.0,101,1
2021-05-01,14.0,15.0,101,1
2021-05-02,15.0,15.0,101,1
2021-05-03,15.0,15.0,101,1
2021-05-04,15.0,15.0,101,1
2021-05-05,17.0,17.0,101,1
2021-05-06,20.0,20.0,101,1
2021-05-07,21.0,21.0,101,1
2021-05-08,9.0,9.0,101,1
2021-05-09,15.0,15.0,101,1
2021-05-10,11.0,11.0,101,1
2021-05-11,13.0,13.0,101,1
2021-05-12,14.0,14.0,101,1
2021-05-13,11.0,12.0,101,1
2021-05-14,14.0,14.0,101,1
2021-05-15,12.0,12.0,101,1
2021-05-16,6.0,7.0,101,1
2021-05-17,15.0,15.0,101,1
2021-05-18,12.0,12.0,101,1
2021-05-19,20.0,20.0,101,1
2021-05-20,11.0,11.0,101,1
2021-05-21,18.0,18.0,101,1
2021-05-22,13.0,13.0,101,1
2021-05-23,8.0,8.0,101,1
2021-05-24,21.0,22.0,101,1
2021-05-25,17.0,17.0,101,1
2021-05-26,11.0,11.0,101,1
2021-05-27,14.0,14.0,101,1
2021-05-28,10.0,10.0,101,1
2021-05-29,15.0,15.0,101,1
2021-05-30,9.0,9.0,101,1
2021-05-31,15.0,16.0,101,1
2021-06-01,20.0,20.0,101,1
2021-06-02,11.0,11.0,101,1
2021-06-03,18.0,18.0,101,1
2021-06-04,15.0,15.0,101,1
2021-06-05,11.0,11.0,101,1
2021-06-06,12.0,12.0,101,1
2021-06-07,17.0,17.0,101,1
2021-06-08,17.0,17.0,101,1
2021-06-09,11.0,11.0,101,1
2021-06-10,18.0,18.0,101,1
2021-06-11,17.0,17.0,101,1
2021-06-12,19.0,19.0,101,1
2021-06-13,15.0,15.0,101,1
2021-06-14,16.0,16.0,101,1
2021-06-15,16.0,16.0,101,1
2021-06-16,9.0,9.0,101,1
2021-06-17,8.0,8.0,101,1
2021-06-18,14.0,14.0,101,1
2021-06-19,16.0,16.0,101,1
2021-06-20,13.0,13.0,101,1
2021-06-21,19.0,19.0,101,1
2021-06-22,10.0,10.0,101,1
2021-06-23,11.0,11.0,101,1
2021-06-24,12.0,12.0,101,1
2021-06-25,11.0,11.0,101,1
2021-06-26,15.0,15.0,101,1
2021-06-27,16.0,16.0,101,1
2021-06-28,8.0,8.0,101,1
2021-06-29,18.0,18.0,101,1
2021-06-30,15.0,15.0,101,1
2021-07-01,22.0,22.0,101,1
2021-07-02,16.0,16.0,101,1
2021-07-03,24.0,24.0,101,1
2021-07-04,16.0,16.0,101,1
2021-07-05,19.0,19.0,101,1
2021-07-06,18.0,18.0,101,1
2021-07-07,18.0,18.0,101,1
2021-07-08,18.0,18.0,101,1
2021-07-09,13.0,13.0,101,1
2021-07-10,17.0,17.0,101,1
2021-07-11,12.0,12.0,101,1
2021-07-12,18.0,18.0,101,1
2021-07-13,17.0,17.0,101,1
2021-07-14,16.0,16.0,101,1
2021-07-15,5.0,6.0,101,1
2021-07-16,16.0,16.0,101,1
2021-07-17,6.0,6.0,101,1
2021-07-18,15.0,16.0,101,1
2021-07-19,25.0,25.0,101,1
2021-07-20,19.0,19.0,101,1
2021-07-21,17.0,17.0,101,1
2021-07-22,15.0,15.0,101,1
2021-07-23,20.0,20.0,101,1
2021-07-24,6.0,6.0,101,1
2021-07-25,5.0,5.0,101,1
2021-07-26,17.0,18.0,101,1
2021-07-27,11.0,11.0,101,1
2021-07-28,12.0,13.0,101,1
2021-07-29,12.0,12.0,101,1
2021-07-30,14.0,15.0,101,1
2021-07-31,12.0,12.0,101,1
2021-08-01,15.0,16.0,101,1
2021-08-02,17.0,17.0,101,1
2021-08-03,18.0,18.0,101,1
2021-08-04,13.0,13.0,101,1
2021-08-05,19.0,19.0,101,1
2021-08-06,15.0,15.0,101,1
2021-08-07,8.0,8.0,101,1
2021-08-08,23.0,24.0,101,1
2021-08-09,17.0,17.0,101,1
2021-08-10,14.0,14.0,101,1
2021-08-11,14.0,14.0,101,1
2021-08-12,10.0,10.0,101,1
2021-08-13,14.0,14.0,101,1
2021-08-14,12.0,12.0,101,1
2021-08-15,17.0,17.0,101,1
2021-08-16,14.0,14.0,101,1
2021-08-17,13.0,13.0,101,1
2021-08-18,12.0,12.0,101,1
2021-08-19,18.0,18.0,101,1
2021-08-20,16.0,16.0,101,1
2021-08-21,9.0,9.0,101,1
2021-08-22,19.0,20.0,101,1
2021-08-23,19.0,19.0,101,1
2021-08-24,10.0,10.0,101,1
2021-08-25,20.0,20.0,101,1
2021-08-26,17.0,17.0,101,1
2021-08-27,12.0,12.0,101,1
2021-08-28,17.0,17.0,101,1
2021-08-29,14.0,14.0,101,1
2021-08-30,20.0,20.0,101,1
2021-08-31,19.0,19.0,101,1
2021-09-01,18.0,18.0,101,1
2021-09-02,20.0,20.0,101,1
2021-09-03,14.0,14.0,101,1
2021-09-04,17.0,17.0,101,1
2021-09-05,8.0,8.0,101,1
2021-09-06,9.0,9.0,101,1
2021-09-07,20.0,21.0,101,1
2021-09-08,18.0,18.0,101,1
2021-09-09,19.0,19.0,101,1
2021-09-10,18.0,18.0,101,1
2021-09-11,9.0,9.0,101,1
2021-09-12,20.0,20.0,101,1
2021-09-13,23.0,23.0,101,1
2021-09-14,12.0,12.0,101,1
2021-09-15,11.0,11.0,101,1
2021-09-16,12.0,12.0,101,1
2021-09-17,12.0,12.0,101,1
2021-09-18,13.0,13.0,101,1
2021-09-19,10.0,10.0,101,1
2021-09-20,20.0,21.0,101,1
2021-09-21,11.0,11.0,101,1
2021-09-22,15.0,15.0,101,1
2021-09-23,16.0,16.0,101,1
2021-09-24,16.0,16.0,101,1
2021-09-25,19.0,19.0,101,1
2021-09-26,15.0,15.0,101,1
2021-09-27,16.0,16.0,101,1
2021-09-28,16.0,16.0,101,1
2021-09-29,16.0,16.0,101,1
2021-09-30,14.0,14.0,101,1
2021-10-01,15.0,15.0,101,1
2021-10-02,13.0,13.0,101,1
2021-10-03,17.0,17.0,101,1
2021-10-04,16.0,16.0,101,1
2021-10-05,13.0,13.0,101,1
2021-10-06,22.0,22.0,101,1
2021-10-07,13.0,13.0,101,1
2021-10-08,13.0,13.0,101,1
2021-10-09,19.0,19.0,101,1
2021-10-10,9.0,9.0,101,1
2021-10-11,6.0,7.0,101,1
2021-10-12,17.0,18.0,101,1
2021-10-13,8.0,8.0,101,1
2021-10-14,17.0,17.0,101,1
2021-10-15,13.0,13.0,101,1
2021-10-16,7.0,7.0,101,1
2021-10-17,16.0,17.0,101,1
2021-10-18,18.0,18.0,101,1
2021-10-19,13.0,13.0,101,1
2021-10-20,14.0,14.0,101,1
2021-10-21,10.0,10.0,101,1
2021-10-22,21.0,22.0,101,1
2021-10-23,9.0,9.0,101,1
2021-10-24,11.0,11.0,101,1
2021-10-25,18.0,18.0,101,1
2021-10-26,14.0,14.0,101,1
2021-10-27,16.0,16.0,101,1
2021-10-28,11.0,11.0,101,1
2021-10-29,12.0,12.0,101,1
2021-10-30,6.0,7.0,101,1
2021-10-31,13.0,14.0,101,1
2021-11-01,12.0,12.0,101,1
2021-11-02,16.0,16.0,101,1
2021-11-03,16.0,16.0,101,1
2021-11-04,14.0,14.0,101,1
2021-11-05,11.0,11.0,101,1
2021-11-06,12.0,12.0,101,1
2021-11-07,6.0,6.0,101,1
2021-11-08,17.0,18.0,101,1
2021-11-09,12.0,12.0,101,1
2021-11-10,15.0,15.0,101,1
2021-11-11,10.0,10.0,101,1
2021-11-12,22.0,23.0,101,1
2021-11-13,14.0,14.0,101,1
2021-11-14,12.0,12.0,101,1
2021-11-15,16.0,16.0,101,1
2021-11-16,15.0,15.0,101,1
2021-11-17,9.0,9.0,101,1
2021-11-18,5.0,5.0,101,1
2021-11-19,20.0,21.0,101,1
2021-11-20,8.0,8.0,101,1
2021-11-21,17.0,18.0,101,1
2021-11-22,15.0,15.0,101,1
2021-11-23,8.0,8.0,101,1
2021-11-24,19.0,20.0,101,1
2021-11-25,7.0,7.0,101,1
2021-11-26,13.0,13.0,101,1
2021-11-27,15.0,15.0,101,1
2021-11-28,13.0,13.0,101,1
2021-11-29,15.0,15.0,101,1
2021-11-30,9.0,9.0,101,1
2021-12-01,16.0,16.0,101,1
2021-12-02,10.0,10.0,101,1
2021-12-03,9.0,9.0,101,1
2021-12-04,15.0,15.0,101,1
2021-12-05,12.0,12.0,101,1
2021-12-06,19.0,19.0,101,1
2021-12-07,12.0,12.0,101,1
2021-12-08,17.0,17.0,101,1
2021-12-09,8.0,8.0,101,1
2021-12-10,11.0,11.0,101,1
2021-12-11,13.0,13.0,101,1
2021-12-12,6.0,6.0,101,1
2021-12-13,14.0,14.0,101,1
2021-12-14,9.0,9.0,101,1
2021-12-15,14.0,14.0,101,1
2021-12-16,7.0,8.0,101,1
2021-12-17,13.0,13.0,101,1
2021-12-18,12.0,12.0,101,1
2021-12-19,12.0,12.0,101,1
2021-12-20,17.0,17.0,101,1
2021-12-21,12.0,12.0,101,1
2021-12-22,13.0,13.0,101,1
2021-12-23,12.0,12.0,101,1
2021-12-24,10.0,10.0,101,1
2021-12-25,7.0,7.0,101,1
2021-12-26,18.0,19.0,101,1
2021-12-27,15.0,15.0,101,1
2021-12-28,14.0,14.0,101,1
2021-12-29,8.0,8.0,101,1
2021-12-30,10.0,10.0,101,1
2021-12-31,5.0,5.0,101,1
2022-01-01,10.0,10.0,101,1
2022-01-02,14.0,14.0,101,1
2022-01-03,11.0,11.0,101,1
2022-01-04,11.0,11.0,101,1
2022-01-05,15.0,15.0,101,1
2022-01-06,11.0,11.0,101,1
2022-01-07,8.0,8.0,101,1
2022-01-08,3.0,3.0,101,1
2022-01-09,16.0,17.0,101,1
2022-01-10,17.0,17.0,101,1
2022-01-11,9.0,9.0,101,1
2022-01-12,16.0,16.0,101,1
2022-01-13,20.0,21.0,101,1
2022-01-14,9.0,9.0,101,1
